asset,date_utc,timestamp_utc,close_px,volume_base,source
USDT,2025-06-22,2025-06-22 00:00:00+00:00,1.00016,117943950.1087026,kraken
USDT,2025-06-23,2025-06-23 00:00:00+00:00,1.00056,475699585.084752,kraken
USDT,2025-06-24,2025-06-24 00:00:00+00:00,1.00043,437676424.0824595,kraken
USDT,2025-06-25,2025-06-25 00:00:00+00:00,1.00048,328334340.6387378,kraken
USDT,2025-06-26,2025-06-26 00:00:00+00:00,1.00035,254062567.13267416,kraken
USDT,2025-06-27,2025-06-27 00:00:00+00:00,1.00033,251040365.7980858,kraken
USDT,2025-06-28,2025-06-28 00:00:00+00:00,1.00027,111045366.4652222,kraken
USDT,2025-06-29,2025-06-29 00:00:00+00:00,1.00012,90633832.25826009,kraken
USDT,2025-06-30,2025-06-30 00:00:00+00:00,1.00017,132329090.06239696,kraken
USDT,2025-07-01,2025-07-01 00:00:00+00:00,1.00007,275298931.0041641,kraken
USDT,2025-07-02,2025-07-02 00:00:00+00:00,1.00031,343013703.1617674,kraken
USDT,2025-07-03,2025-07-03 00:00:00+00:00,1.00025,253271163.07407025,kraken
USDT,2025-07-04,2025-07-04 00:00:00+00:00,1.00017,230192262.99776065,kraken
USDT,2025-07-05,2025-07-05 00:00:00+00:00,1.00014,134593789.18266043,kraken
USDT,2025-07-06,2025-07-06 00:00:00+00:00,1.00006,88963830.73135109,kraken
USDT,2025-07-07,2025-07-07 00:00:00+00:00,0.99999,173004380.23332626,kraken
USDT,2025-07-08,2025-07-08 00:00:00+00:00,1.00011,150980198.3997992,kraken
USDT,2025-07-09,2025-07-09 00:00:00+00:00,1.00029,267912720.0686812,kraken
USDT,2025-07-10,2025-07-10 00:00:00+00:00,1.00003,455471407.61194646,kraken
USDT,2025-07-11,2025-07-11 00:00:00+00:00,1.00028,273925289.1039185,kraken
USDT,2025-07-12,2025-07-12 00:00:00+00:00,1.00023,157884374.1452707,kraken
USDT,2025-07-13,2025-07-13 00:00:00+00:00,1.00032,200474200.44894385,kraken
USDT,2025-07-14,2025-07-14 00:00:00+00:00,1.00009,293975694.0937385,kraken
USDT,2025-07-15,2025-07-15 00:00:00+00:00,1.00006,352278365.1797256,kraken
USDT,2025-07-16,2025-07-16 00:00:00+00:00,1.0004,580314368.1187439,kraken
USDT,2025-07-17,2025-07-17 00:00:00+00:00,1.00065,467026131.0567018,kraken
USDT,2025-07-18,2025-07-18 00:00:00+00:00,1.00052,586784017.3627875,kraken
USDT,2025-07-19,2025-07-19 00:00:00+00:00,1.00047,367623391.9300813,kraken
USDT,2025-07-20,2025-07-20 00:00:00+00:00,1.0004,169483086.04949597,kraken
USDT,2025-07-21,2025-07-21 00:00:00+00:00,1.00029,266708340.72619745,kraken
USDT,2025-07-22,2025-07-22 00:00:00+00:00,1.0004,398660311.68240976,kraken
USDT,2025-07-23,2025-07-23 00:00:00+00:00,1.00036,345414810.82027566,kraken
USDT,2025-07-24,2025-07-24 00:00:00+00:00,1.00041,414974127.2874613,kraken
USDT,2025-07-25,2025-07-25 00:00:00+00:00,1.00006,433640688.1064377,kraken
USDT,2025-07-26,2025-07-26 00:00:00+00:00,1.00025,390859740.5577562,kraken
USDT,2025-07-27,2025-07-27 00:00:00+00:00,1.00024,125138905.75156131,kraken
USDT,2025-07-28,2025-07-28 00:00:00+00:00,0.99998,184658913.89861408,kraken
USDT,2025-07-29,2025-07-29 00:00:00+00:00,0.99981,318046111.04924047,kraken
USDT,2025-07-30,2025-07-30 00:00:00+00:00,0.99989,163827530.36293393,kraken
USDT,2025-07-31,2025-07-31 00:00:00+00:00,0.99985,188084967.2464924,kraken
USDT,2025-08-01,2025-08-01 00:00:00+00:00,0.99947,222118151.8847117,kraken
USDT,2025-08-02,2025-08-02 00:00:00+00:00,0.99969,68232471.65458667,kraken
USDT,2025-08-03,2025-08-03 00:00:00+00:00,1.00002,48886600.53685191,kraken
USDT,2025-08-04,2025-08-04 00:00:00+00:00,0.99979,148568396.04015908,kraken
USDT,2025-08-05,2025-08-05 00:00:00+00:00,0.99987,177252666.4755508,kraken
USDT,2025-08-06,2025-08-06 00:00:00+00:00,1.00013,127639038.9654295,kraken
USDT,2025-08-07,2025-08-07 00:00:00+00:00,1.00018,389326467.692644,kraken
USDT,2025-08-08,2025-08-08 00:00:00+00:00,1.00006,260865900.29597932,kraken
USDT,2025-08-09,2025-08-09 00:00:00+00:00,1.00021,106924454.80635336,kraken
USDT,2025-08-10,2025-08-10 00:00:00+00:00,1.00013,94221602.66430876,kraken
USDT,2025-08-11,2025-08-11 00:00:00+00:00,1.00001,344006927.34585345,kraken
USDT,2025-08-12,2025-08-12 00:00:00+00:00,0.99979,202389990.57588395,kraken
USDT,2025-08-13,2025-08-13 00:00:00+00:00,1.00024,384258794.98328966,kraken
USDT,2025-08-14,2025-08-14 00:00:00+00:00,1.00063,651496695.2387403,kraken
USDT,2025-08-15,2025-08-15 00:00:00+00:00,1.00058,396266785.3814761,kraken
USDT,2025-08-16,2025-08-16 00:00:00+00:00,1.00056,387476484.6741784,kraken
USDT,2025-08-17,2025-08-17 00:00:00+00:00,1.00056,216347362.25277328,kraken
USDT,2025-08-18,2025-08-18 00:00:00+00:00,1.00043,297307224.52694774,kraken
USDT,2025-08-19,2025-08-19 00:00:00+00:00,0.99981,264314512.78239027,kraken
USDT,2025-08-20,2025-08-20 00:00:00+00:00,1.00002,244305607.55707845,kraken
USDT,2025-08-21,2025-08-21 00:00:00+00:00,0.9997,149938596.9467116,kraken
USDT,2025-08-22,2025-08-22 00:00:00+00:00,0.9997,190990229.5607468,kraken
USDT,2025-08-23,2025-08-23 00:00:00+00:00,0.99956,58250414.12085703,kraken
USDT,2025-08-24,2025-08-24 00:00:00+00:00,0.99977,121991683.2406431,kraken
USDT,2025-08-25,2025-08-25 00:00:00+00:00,1.00011,241875687.51126212,kraken
USDT,2025-08-26,2025-08-26 00:00:00+00:00,1.00009,256295937.87576985,kraken
USDT,2025-08-27,2025-08-27 00:00:00+00:00,0.99996,160593197.10915765,kraken
USDT,2025-08-28,2025-08-28 00:00:00+00:00,0.99999,179902918.95991433,kraken
USDT,2025-08-29,2025-08-29 00:00:00+00:00,1.00001,172071263.4954682,kraken
USDT,2025-08-30,2025-08-30 00:00:00+00:00,1.00001,57122624.7826184,kraken
USDT,2025-08-31,2025-08-31 00:00:00+00:00,1.0,60839054.50906238,kraken
USDT,2025-09-01,2025-09-01 00:00:00+00:00,0.99992,150647686.68698457,kraken
USDT,2025-09-02,2025-09-02 00:00:00+00:00,0.99997,219009059.7775513,kraken
USDT,2025-09-03,2025-09-03 00:00:00+00:00,1.00025,170527784.7850378,kraken
USDT,2025-09-04,2025-09-04 00:00:00+00:00,1.00001,292403322.17099935,kraken
USDT,2025-09-05,2025-09-05 00:00:00+00:00,1.00001,205995317.87471104,kraken
USDT,2025-09-06,2025-09-06 00:00:00+00:00,1.00016,49892205.87484737,kraken
USDT,2025-09-07,2025-09-07 00:00:00+00:00,0.9999,56176672.91947066,kraken
USDT,2025-09-08,2025-09-08 00:00:00+00:00,0.99999,269154650.66734344,kraken
USDT,2025-09-09,2025-09-09 00:00:00+00:00,0.99995,224522950.25801,kraken
USDT,2025-09-10,2025-09-10 00:00:00+00:00,1.00016,222499600.8832816,kraken
USDT,2025-09-11,2025-09-11 00:00:00+00:00,1.0003,388757688.0026629,kraken
USDT,2025-09-12,2025-09-12 00:00:00+00:00,1.00055,559480395.6090115,kraken
USDT,2025-09-13,2025-09-13 00:00:00+00:00,1.00047,282607579.6200792,kraken
USDT,2025-09-14,2025-09-14 00:00:00+00:00,1.00031,223572164.82748023,kraken
USDT,2025-09-15,2025-09-15 00:00:00+00:00,1.00016,296014539.79856867,kraken
USDT,2025-09-16,2025-09-16 00:00:00+00:00,1.00019,342614671.1723857,kraken
USDT,2025-09-17,2025-09-17 00:00:00+00:00,1.00022,325503405.59451926,kraken
USDT,2025-09-18,2025-09-18 00:00:00+00:00,1.00024,339487535.56764424,kraken
USDT,2025-09-19,2025-09-19 00:00:00+00:00,1.00031,222572635.82010448,kraken
USDT,2025-09-20,2025-09-20 00:00:00+00:00,1.00029,312693890.2174706,kraken
USDT,2025-09-21,2025-09-21 00:00:00+00:00,1.00029,181130170.0717366,kraken
USDT,2025-09-22,2025-09-22 00:00:00+00:00,1.00061,552238610.7886794,kraken
USDT,2025-09-23,2025-09-23 00:00:00+00:00,1.00004,264135904.1751673,kraken
USDT,2025-09-24,2025-09-24 00:00:00+00:00,1.00023,260052088.84896165,kraken
USDT,2025-09-25,2025-09-25 00:00:00+00:00,1.00027,302004107.635838,kraken
USDT,2025-09-26,2025-09-26 00:00:00+00:00,1.00036,446623298.77522326,kraken
USDT,2025-09-27,2025-09-27 00:00:00+00:00,1.00023,213731390.15929,kraken
USDT,2025-09-28,2025-09-28 00:00:00+00:00,1.00011,110216236.5255708,kraken
USDT,2025-09-29,2025-09-29 00:00:00+00:00,1.00026,315824392.2068397,kraken
USDT,2025-09-30,2025-09-30 00:00:00+00:00,0.99986,339551355.52754545,kraken
USDT,2025-10-01,2025-10-01 00:00:00+00:00,1.00032,224810484.11908972,kraken
USDT,2025-10-02,2025-10-02 00:00:00+00:00,1.00036,281022017.144069,kraken
USDT,2025-10-03,2025-10-03 00:00:00+00:00,1.00045,380055950.05550426,kraken
USDT,2025-10-04,2025-10-04 00:00:00+00:00,1.00025,229266677.8398276,kraken
USDT,2025-10-05,2025-10-05 00:00:00+00:00,1.00008,114896519.0641832,kraken
USDT,2025-10-06,2025-10-06 00:00:00+00:00,1.00024,337798356.84820384,kraken
USDT,2025-10-07,2025-10-07 00:00:00+00:00,1.00022,322731807.82498,kraken
USDT,2025-10-08,2025-10-08 00:00:00+00:00,1.00012,233580377.4214832,kraken
USDT,2025-10-09,2025-10-09 00:00:00+00:00,1.0003,275393962.1696022,kraken
USDT,2025-10-10,2025-10-10 00:00:00+00:00,1.0013,543060393.6184585,kraken
USDT,2025-10-11,2025-10-11 00:00:00+00:00,1.001,728746068.5825434,kraken
USDT,2025-10-12,2025-10-12 00:00:00+00:00,1.00095,306667834.7552064,kraken
USDT,2025-10-13,2025-10-13 00:00:00+00:00,1.00084,351485488.6793293,kraken
USDT,2025-10-14,2025-10-14 00:00:00+00:00,1.0004,366326462.2398647,kraken
USDT,2025-10-15,2025-10-15 00:00:00+00:00,1.00038,362201832.76852256,kraken
USDT,2025-10-16,2025-10-16 00:00:00+00:00,1.0001,329548237.90074784,kraken
USDT,2025-10-17,2025-10-17 00:00:00+00:00,1.00034,267979486.1764384,kraken
USDT,2025-10-18,2025-10-18 00:00:00+00:00,1.00021,145974887.9604102,kraken
USDT,2025-10-19,2025-10-19 00:00:00+00:00,1.00029,50929977.26560704,kraken
USDT,2025-10-20,2025-10-20 00:00:00+00:00,1.00026,271424702.42224216,kraken
USDT,2025-10-21,2025-10-21 00:00:00+00:00,1.00029,273897640.37244964,kraken
USDT,2025-10-22,2025-10-22 00:00:00+00:00,1.0001,325236321.6612076,kraken
USDT,2025-10-23,2025-10-23 00:00:00+00:00,1.00021,263691528.6662211,kraken
USDT,2025-10-24,2025-10-24 00:00:00+00:00,1.00015,219194731.8043596,kraken
USDT,2025-10-25,2025-10-25 00:00:00+00:00,1.00014,54334153.97684366,kraken
USDT,2025-10-26,2025-10-26 00:00:00+00:00,0.99999,88945204.97077017,kraken
USDT,2025-10-27,2025-10-27 00:00:00+00:00,0.99996,244198633.75546128,kraken
USDT,2025-10-28,2025-10-28 00:00:00+00:00,1.00008,169661781.64154145,kraken
USDT,2025-10-29,2025-10-29 00:00:00+00:00,1.00003,207914590.5497405,kraken
USDT,2025-10-30,2025-10-30 00:00:00+00:00,0.99981,246208708.4645089,kraken
USDT,2025-10-31,2025-10-31 00:00:00+00:00,0.99955,310320491.92888826,kraken
USDT,2025-11-01,2025-11-01 00:00:00+00:00,0.99958,58272981.60491833,kraken
USDT,2025-11-02,2025-11-02 00:00:00+00:00,0.99982,116065862.26381312,kraken
USDT,2025-11-03,2025-11-03 00:00:00+00:00,0.99971,210475852.89214084,kraken
USDT,2025-11-04,2025-11-04 00:00:00+00:00,0.9998,285157312.6393001,kraken
USDT,2025-11-05,2025-11-05 00:00:00+00:00,0.99985,251479490.0091377,kraken
USDT,2025-11-06,2025-11-06 00:00:00+00:00,0.99944,231912445.11389223,kraken
USDT,2025-11-07,2025-11-07 00:00:00+00:00,0.99959,334926056.56607616,kraken
USDT,2025-11-08,2025-11-08 00:00:00+00:00,0.9996,70404755.5733509,kraken
USDT,2025-11-09,2025-11-09 00:00:00+00:00,0.99969,48875307.15587117,kraken
USDT,2025-11-10,2025-11-10 00:00:00+00:00,0.99955,225032302.73144308,kraken
USDT,2025-11-11,2025-11-11 00:00:00+00:00,0.99951,94799794.2668518,kraken
USDT,2025-11-12,2025-11-12 00:00:00+00:00,0.99978,163353348.80033693,kraken
USDT,2025-11-13,2025-11-13 00:00:00+00:00,0.99926,172762232.10416308,kraken
USDT,2025-11-14,2025-11-14 00:00:00+00:00,0.9991,219838889.86483857,kraken
USDT,2025-11-15,2025-11-15 00:00:00+00:00,0.99928,42017049.97906308,kraken
USDT,2025-11-16,2025-11-16 00:00:00+00:00,0.9992,41248033.80272002,kraken
USDT,2025-11-17,2025-11-17 00:00:00+00:00,0.99881,256907019.9810725,kraken
USDT,2025-11-18,2025-11-18 00:00:00+00:00,0.99941,195875232.87054005,kraken
USDT,2025-11-19,2025-11-19 00:00:00+00:00,0.99887,193716487.25972635,kraken
USDT,2025-11-20,2025-11-20 00:00:00+00:00,0.99881,260650463.95884696,kraken
USDT,2025-11-21,2025-11-21 00:00:00+00:00,0.99928,252854939.60868892,kraken
USDT,2025-11-22,2025-11-22 00:00:00+00:00,0.99936,53688011.61840163,kraken
USDT,2025-11-23,2025-11-23 00:00:00+00:00,0.99959,33598565.02681459,kraken
USDT,2025-11-24,2025-11-24 00:00:00+00:00,0.99963,189989915.13591784,kraken
USDT,2025-11-25,2025-11-25 00:00:00+00:00,0.99954,219466469.6885536,kraken
USDT,2025-11-26,2025-11-26 00:00:00+00:00,0.9998,215369177.7036872,kraken
USDT,2025-11-27,2025-11-27 00:00:00+00:00,0.99978,95715278.39153902,kraken
USDT,2025-11-28,2025-11-28 00:00:00+00:00,1.0,163120249.707429,kraken
USDT,2025-11-29,2025-11-29 00:00:00+00:00,1.00014,41895282.56123088,kraken
USDT,2025-11-30,2025-11-30 00:00:00+00:00,1.00004,85936206.22210385,kraken
USDT,2025-12-01,2025-12-01 00:00:00+00:00,0.99991,213530428.28770527,kraken
USDT,2025-12-02,2025-12-02 00:00:00+00:00,1.00023,153959928.94909564,kraken
USDT,2025-12-03,2025-12-03 00:00:00+00:00,1.00009,211018651.22834,kraken
USDT,2025-12-04,2025-12-04 00:00:00+00:00,1.00009,205226379.5596626,kraken
USDT,2025-12-05,2025-12-05 00:00:00+00:00,1.00003,218218277.86106336,kraken
USDT,2025-12-06,2025-12-06 00:00:00+00:00,1.00011,52549099.26598619,kraken
USDT,2025-12-07,2025-12-07 00:00:00+00:00,1.0001,34183628.7945269,kraken
USDT,2025-12-08,2025-12-08 00:00:00+00:00,1.00003,185357071.4969549,kraken
USDT,2025-12-09,2025-12-09 00:00:00+00:00,1.00005,183301194.2382816,kraken
USDT,2025-12-10,2025-12-10 00:00:00+00:00,1.00013,125127818.65345104,kraken
USDT,2025-12-11,2025-12-11 00:00:00+00:00,1.00013,186022052.6791069,kraken
USDT,2025-12-12,2025-12-12 00:00:00+00:00,1.0001,138956979.33485276,kraken
USDT,2025-12-13,2025-12-13 00:00:00+00:00,1.00003,23248963.69876539,kraken
USDT,2025-12-14,2025-12-14 00:00:00+00:00,1.00006,26984555.04461922,kraken
USDT,2025-12-15,2025-12-15 00:00:00+00:00,0.99987,132077197.4332712,kraken
USDT,2025-12-16,2025-12-16 00:00:00+00:00,0.99981,106200431.65435132,kraken
USDT,2025-12-17,2025-12-17 00:00:00+00:00,0.99963,123158616.3018686,kraken
USDT,2025-12-18,2025-12-18 00:00:00+00:00,0.9994,122711889.1709902,kraken
USDT,2025-12-19,2025-12-19 00:00:00+00:00,0.9994,158592674.6565621,kraken
USDT,2025-12-20,2025-12-20 00:00:00+00:00,0.99959,35719617.58498612,kraken
USDT,2025-12-21,2025-12-21 00:00:00+00:00,0.99969,28022119.24135612,kraken
USDT,2025-12-22,2025-12-22 00:00:00+00:00,0.99932,199929465.97884652,kraken
USDT,2025-12-23,2025-12-23 00:00:00+00:00,0.99934,232763678.50324425,kraken
USDT,2025-12-24,2025-12-24 00:00:00+00:00,0.99926,145780407.17381147,kraken
USDT,2025-12-25,2025-12-25 00:00:00+00:00,0.99932,44895872.06196517,kraken
USDT,2025-12-26,2025-12-26 00:00:00+00:00,0.99919,120078173.08724315,kraken
USDT,2025-12-27,2025-12-27 00:00:00+00:00,0.99926,28201034.64948253,kraken
USDT,2025-12-28,2025-12-28 00:00:00+00:00,0.99917,36437482.18659266,kraken
USDT,2025-12-29,2025-12-29 00:00:00+00:00,0.99879,309806259.13429844,kraken
USDT,2025-12-30,2025-12-30 00:00:00+00:00,0.9988,224834195.45764068,kraken
USDT,2025-12-31,2025-12-31 00:00:00+00:00,0.99848,116409706.39501764,kraken
USDT,2026-01-01,2026-01-01 00:00:00+00:00,0.99861,84758712.18653268,kraken
USDT,2026-01-02,2026-01-02 00:00:00+00:00,0.99945,226852301.66656303,kraken
USDT,2026-01-03,2026-01-03 00:00:00+00:00,0.9995,55547868.97255301,kraken
USDT,2026-01-04,2026-01-04 00:00:00+00:00,0.99952,61863567.21058957,kraken
USDT,2026-01-05,2026-01-05 00:00:00+00:00,0.9999,225208921.4076166,kraken
USDT,2026-01-06,2026-01-06 00:00:00+00:00,0.99953,157979623.51896852,kraken
USDT,2026-01-07,2026-01-07 00:00:00+00:00,0.99896,104575372.66394432,kraken
USDT,2026-01-08,2026-01-08 00:00:00+00:00,0.99906,176767608.3586671,kraken
USDT,2026-01-09,2026-01-09 00:00:00+00:00,0.99866,182762886.42143464,kraken
USDT,2026-01-10,2026-01-10 00:00:00+00:00,0.99853,27927195.90486558,kraken
USDT,2026-01-11,2026-01-11 00:00:00+00:00,0.99853,46384400.32642939,kraken
USDT,2026-01-12,2026-01-12 00:00:00+00:00,0.99873,296014267.32962614,kraken
USDT,2026-01-13,2026-01-13 00:00:00+00:00,0.99935,206001728.7383957,kraken
USDT,2026-01-14,2026-01-14 00:00:00+00:00,0.99989,267697640.65054756,kraken
USDT,2026-01-15,2026-01-15 00:00:00+00:00,0.99965,180947211.74414933,kraken
USDT,2026-01-16,2026-01-16 00:00:00+00:00,0.99951,214086392.8560214,kraken
USDT,2026-01-17,2026-01-17 00:00:00+00:00,0.99954,28377497.31547149,kraken
USDT,2026-01-18,2026-01-18 00:00:00+00:00,0.99955,52805797.7400097,kraken
USDT,2026-01-19,2026-01-19 00:00:00+00:00,0.99932,118938040.48620072,kraken
USDT,2026-01-20,2026-01-20 00:00:00+00:00,0.99879,238537763.40715504,kraken
USDT,2026-01-21,2026-01-21 00:00:00+00:00,0.99903,265430803.26284236,kraken
USDT,2026-01-22,2026-01-22 00:00:00+00:00,0.99896,173271390.1489988,kraken
USDT,2026-01-23,2026-01-23 00:00:00+00:00,0.99864,194235250.08360305,kraken
USDT,2026-01-24,2026-01-24 00:00:00+00:00,0.99841,67608336.78194948,kraken
USDT,2026-01-25,2026-01-25 00:00:00+00:00,0.99884,69922682.24255379,kraken
USDT,2026-01-26,2026-01-26 00:00:00+00:00,0.99885,202818939.4947868,kraken
USDT,2026-01-27,2026-01-27 00:00:00+00:00,0.99862,154068349.62286583,kraken
USDT,2026-01-28,2026-01-28 00:00:00+00:00,0.99841,169650971.4180845,kraken
USDT,2026-01-29,2026-01-29 00:00:00+00:00,0.99829,157104361.48272353,kraken
USDT,2026-01-30,2026-01-30 00:00:00+00:00,0.99837,209633538.0076844,kraken
USDT,2026-01-31,2026-01-31 00:00:00+00:00,0.99874,161230281.4217399,kraken
USDT,2026-02-01,2026-02-01 00:00:00+00:00,0.99891,50579656.51545367,kraken
USDT,2026-02-02,2026-02-02 00:00:00+00:00,0.99904,206702374.17515737,kraken
USDT,2026-02-03,2026-02-03 00:00:00+00:00,0.99846,173758151.6213464,kraken
USDT,2026-02-04,2026-02-04 00:00:00+00:00,0.99785,293717458.64883024,kraken
USDT,2026-02-05,2026-02-05 00:00:00+00:00,0.99814,469147744.54305625,kraken
USDT,2026-02-06,2026-02-06 00:00:00+00:00,0.99938,372557550.76118624,kraken
USDT,2026-02-07,2026-02-07 00:00:00+00:00,0.99928,89754197.47497047,kraken
USDT,2026-02-08,2026-02-08 00:00:00+00:00,0.99937,38245034.34649612,kraken
USDT,2026-02-09,2026-02-09 00:00:00+00:00,0.9994,198615493.129522,kraken
USDT,2026-02-10,2026-02-10 00:00:00+00:00,0.9994,292000297.34201497,kraken
USDT,2026-02-11,2026-02-11 00:00:00+00:00,0.99924,337250242.0952419,kraken
USDT,2026-02-12,2026-02-12 00:00:00+00:00,0.99919,243850669.200396,kraken
USDT,2026-02-13,2026-02-13 00:00:00+00:00,0.99941,181244266.04713893,kraken
USDT,2026-02-14,2026-02-14 00:00:00+00:00,0.99941,53709759.23993675,kraken
USDT,2026-02-15,2026-02-15 00:00:00+00:00,0.99941,33716947.22091408,kraken
USDT,2026-02-16,2026-02-16 00:00:00+00:00,0.99948,79399255.58699141,kraken
USDT,2026-02-17,2026-02-17 00:00:00+00:00,0.99951,128105968.46884948,kraken
